family,side,entry_time,sweep_t,inv_t,pnl,R,sgn,sweep_delta,sweep_cum,sweep_div,entry_delta,stack,absorption,year
AMD1-1m,S,2021-09-10 10:02:00-04:00,2021-09-10 09:30:00-04:00,2021-09-10 10:02:00-04:00,155.0,2.183098591549296,-1,-481.0,-481.0,0.0050122966824821535,775.0,7.0,27.321428571428573,2021
AMD1-1m,S,2021-09-13 09:35:00-04:00,2021-09-13 09:30:00-04:00,2021-09-13 09:35:00-04:00,224.5,2.9155844155844157,-1,-19.0,-19.0,-0.03466200490527918,234.0,5.0,19.435897435897434,2021
AMD1-1m,S,2021-09-14 09:34:00-04:00,2021-09-14 09:30:00-04:00,2021-09-14 09:34:00-04:00,195.0,2.8676470588235294,-1,-268.0,-268.0,-0.1581672929401104,19.0,2.0,12.724489795918368,2021
AMD1-1m,L,2021-09-20 09:31:00-04:00,2021-09-20 09:30:00-04:00,2021-09-20 09:31:00-04:00,-148.5,-1.0206185567010309,1,-263.0,-263.0,0.0006254886816324801,780.0,6.0,23.769784172661872,2021
AMD1-1m,S,2021-10-05 09:34:00-04:00,2021-10-05 09:31:00-04:00,2021-10-05 09:34:00-04:00,-73.0,-1.042857142857143,-1,-251.0,-677.0,0.0466447242099042,128.0,2.0,30.074074074074073,2021
AMD1-1m,S,2021-10-13 09:32:00-04:00,2021-10-13 09:31:00-04:00,2021-10-13 09:32:00-04:00,-91.0,-1.0340909090909092,-1,-862.0,-600.0,0.02678018753973465,880.0,6.0,28.05181347150259,2021
AMD1-1m,S,2021-10-20 09:32:00-04:00,2021-10-20 09:30:00-04:00,2021-10-20 09:32:00-04:00,-37.5,-1.0869565217391304,-1,-86.0,-86.0,-0.013239717698964079,105.0,2.0,55.04255319148936,2021
AMD1-1m,S,2021-10-27 09:36:00-04:00,2021-10-27 09:30:00-04:00,2021-10-27 09:36:00-04:00,-74.0,-1.0422535211267605,-1,-290.0,-290.0,-0.05235438843977781,71.0,4.0,34.32673267326733,2021
AMD1-1m,S,2021-11-09 09:33:00-05:00,2021-11-09 09:30:00-05:00,2021-11-09 09:33:00-05:00,175.5,4.178571428571429,-1,-168.0,-168.0,-0.015272214702286003,158.0,1.0,51.935483870967744,2021
AMD1-1m,L,2021-11-10 09:41:00-05:00,2021-11-10 09:30:00-05:00,2021-11-10 09:41:00-05:00,67.5,0.43548387096774194,1,-10.0,-10.0,-0.024712939487957455,587.0,2.0,32.381443298969074,2021
AMD1-1m,L,2021-11-12 09:56:00-05:00,2021-11-12 09:36:00-05:00,2021-11-12 09:56:00-05:00,113.5,1.6569343065693432,1,-612.0,-814.0,0.12259714657116527,79.0,1.0,40.15555555555556,2021
AMD1-1m,S,2021-11-16 09:48:00-05:00,2021-11-16 09:35:00-05:00,2021-11-16 09:48:00-05:00,-57.0,-1.0555555555555556,-1,-582.0,-1627.0,0.018430723650737293,38.0,1.0,45.42857142857143,2021
AMD1-1m,L,2021-11-24 09:36:00-05:00,2021-11-24 09:31:00-05:00,2021-11-24 09:36:00-05:00,-98.5,-1.031413612565445,1,-406.0,-665.0,-0.02176608608288621,625.0,3.0,28.504424778761063,2021
AMD1-1m,S,2021-11-29 09:32:00-05:00,2021-11-29 09:30:00-05:00,2021-11-29 09:32:00-05:00,-115.0,-1.0267857142857142,-1,-792.0,-792.0,-0.06628752150030516,119.0,3.0,29.046666666666667,2021
AMD1-1m,L,2021-12-02 09:32:00-05:00,2021-12-02 09:30:00-05:00,2021-12-02 09:32:00-05:00,248.5,1.5339506172839505,1,11.0,11.0,-0.08800679136782434,395.0,6.0,21.126373626373628,2021
AMD1-1m,S,2021-12-10 09:43:00-05:00,2021-12-10 09:34:00-05:00,2021-12-10 09:43:00-05:00,16.5,0.10248447204968944,-1,-222.0,-633.0,-0.08997431254222107,191.0,2.0,25.764044943820224,2021
AMD1-1m,L,2021-12-14 09:31:00-05:00,2021-12-14 09:30:00-05:00,2021-12-14 09:31:00-05:00,-140.5,-1.0218181818181817,1,229.0,229.0,0.03386643356643357,172.0,3.0,28.544502617801047,2021
AMD1-1m,L,2021-12-16 09:49:00-05:00,2021-12-16 09:37:00-05:00,2021-12-16 09:49:00-05:00,-136.5,-1.0224719101123596,1,-273.0,-230.0,-0.026193085562548717,249.0,2.0,39.6025641025641,2021
AMD1-1m,L,2021-12-17 09:46:00-05:00,2021-12-17 09:42:00-05:00,2021-12-17 09:46:00-05:00,-151.5,-1.02020202020202,1,28.0,-381.0,-0.022571483629705277,216.0,4.0,25.84516129032258,2021
AMD1-1m,S,2021-12-22 10:01:00-05:00,2021-12-22 09:43:00-05:00,2021-12-22 10:01:00-05:00,-110.5,-1.027906976744186,-1,-813.0,-2107.0,0.06573396959162972,574.0,6.0,20.458015267175572,2021
AMD1-1m,L,2021-12-28 09:56:00-05:00,2021-12-28 09:36:00-05:00,2021-12-28 09:56:00-05:00,-136.5,-1.0224719101123596,1,46.0,-1124.0,-0.0624033077120255,61.0,1.0,40.58620689655172,2021
AMD1-1m,S,2021-12-31 09:44:00-05:00,2021-12-31 09:31:00-05:00,2021-12-31 09:44:00-05:00,109.0,1.3374233128834356,-1,-367.0,-398.0,-0.0004078052823510564,311.0,3.0,21.693069306930692,2021
AMD1-1m,S,2022-01-06 09:50:00-05:00,2022-01-06 09:35:00-05:00,2022-01-06 09:50:00-05:00,252.0,1.2292682926829268,-1,-72.0,-1470.0,-0.04388421791130124,203.0,3.0,38.525862068965516,2022
AMD1-1m,L,2022-01-11 09:36:00-05:00,2022-01-11 09:31:00-05:00,2022-01-11 09:36:00-05:00,-166.5,-1.018348623853211,1,-44.0,-23.0,0.08320632579040206,392.0,4.0,40.07936507936508,2022
AMD1-1m,S,2022-01-12 09:35:00-05:00,2022-01-12 09:32:00-05:00,2022-01-12 09:35:00-05:00,-115.0,-1.0267857142857142,-1,-293.0,-858.0,-0.028677017419775304,136.0,5.0,22.265486725663717,2022
AMD1-1m,S,2022-01-13 09:36:00-05:00,2022-01-13 09:30:00-05:00,2022-01-13 09:36:00-05:00,-94.0,-1.032967032967033,-1,-160.0,-160.0,-0.07646386604131904,188.0,2.0,35.79816513761468,2022
AMD1-1m,S,2022-01-19 09:40:00-05:00,2022-01-19 09:37:00-05:00,2022-01-19 09:40:00-05:00,-60.0,-1.0526315789473684,-1,-501.0,-1490.0,-0.09579509084005433,123.0,5.0,31.544642857142858,2022
AMD1-1m,S,2022-01-20 09:35:00-05:00,2022-01-20 09:31:00-05:00,2022-01-20 09:35:00-05:00,-83.0,-1.0375,-1,-480.0,-770.0,-0.015985068944557673,128.0,4.0,25.294964028776977,2022
AMD1-1m,S,2022-01-21 09:35:00-05:00,2022-01-21 09:34:00-05:00,2022-01-21 09:35:00-05:00,363.5,5.466165413533835,-1,-187.0,-2224.0,-0.054064834164184984,248.0,3.0,27.228915662650603,2022
AMD1-1m,S,2022-01-27 09:34:00-05:00,2022-01-27 09:30:00-05:00,2022-01-27 09:34:00-05:00,-141.5,-1.0216606498194947,-1,-98.0,-98.0,-0.02565143579495517,404.0,8.0,15.75,2022
AMD1-1m,S,2022-01-31 09:48:00-05:00,2022-01-31 09:39:00-05:00,2022-01-31 09:48:00-05:00,-78.0,-1.04,-1,-411.0,-961.0,0.06028094985215428,153.0,2.0,18.56382978723404,2022
AMD1-1m,L,2022-02-02 09:34:00-05:00,2022-02-02 09:32:00-05:00,2022-02-02 09:34:00-05:00,-71.5,-1.0437956204379562,1,-407.0,-966.0,-0.06556398159358393,128.0,3.0,25.40277777777778,2022
AMD1-1m,S,2022-02-07 09:48:00-05:00,2022-02-07 09:41:00-05:00,2022-02-07 09:48:00-05:00,-90.0,-1.0344827586206897,-1,-438.0,-1045.0,-0.02593164021906553,264.0,5.0,15.723076923076922,2022
AMD1-1m,S,2022-02-09 09:43:00-05:00,2022-02-09 09:39:00-05:00,2022-02-09 09:43:00-05:00,-84.0,-1.037037037037037,-1,-341.0,-261.0,-0.008990017655710177,594.0,7.0,19.542857142857144,2022
AMD1-1m,S,2022-02-11 09:35:00-05:00,2022-02-11 09:31:00-05:00,2022-02-11 09:35:00-05:00,-155.5,-1.019672131147541,-1,-363.0,-244.0,0.04299911833024431,214.0,5.0,23.370786516853933,2022
AMD1-1m,L,2022-02-18 09:52:00-05:00,2022-02-18 09:35:00-05:00,2022-02-18 09:52:00-05:00,-170.5,-1.017910447761194,1,-285.0,-870.0,-0.03505710975585362,185.0,5.0,23.224719101123597,2022
AMD1-1m,S,2022-02-28 09:43:00-05:00,2022-02-28 09:30:00-05:00,2022-02-28 09:43:00-05:00,-172.0,-1.017751479289941,-1,-104.0,-104.0,0.1092443556817488,271.0,6.0,12.754601226993865,2022
AMD1-1m,S,2022-03-07 09:34:00-05:00,2022-03-07 09:30:00-05:00,2022-03-07 09:34:00-05:00,509.5,3.7881040892193307,-1,83.0,83.0,0.044673801472146876,-9.0,3.0,16.275,2022
AMD1-1m,L,2022-03-10 09:33:00-05:00,2022-03-10 09:32:00-05:00,2022-03-10 09:33:00-05:00,-111.5,-1.0276497695852536,1,-191.0,-351.0,-0.05783136203772165,597.0,12.0,15.154761904761905,2022
AMD1-1m,L,2022-03-14 09:43:00-04:00,2022-03-14 09:33:00-04:00,2022-03-14 09:43:00-04:00,-203.0,-1.015,1,-81.0,33.0,0.1224242113240202,123.0,4.0,9.89922480620155,2022
AMD1-1m,S,2022-03-15 09:37:00-04:00,2022-03-15 09:30:00-04:00,2022-03-15 09:37:00-04:00,-141.0,-1.0217391304347827,-1,-92.0,-92.0,-0.017749570109528618,162.0,6.0,5.346938775510204,2022
AMD1-1m,L,2022-03-17 09:39:00-04:00,2022-03-17 09:32:00-04:00,2022-03-17 09:39:00-04:00,56.5,0.3754152823920266,1,-321.0,-990.0,-0.21116547872654673,217.0,3.0,13.700636942675159,2022
AMD1-1m,S,2022-03-21 09:45:00-04:00,2022-03-21 09:40:00-04:00,2022-03-21 09:45:00-04:00,215.5,2.133663366336634,-1,-148.0,-428.0,0.03833293643340191,234.0,3.0,17.015384615384615,2022
AMD1-1m,S,2022-03-22 09:45:00-04:00,2022-03-22 09:36:00-04:00,2022-03-22 09:45:00-04:00,-101.0,-1.030612244897959,-1,-102.0,-740.0,0.029203136157992728,475.0,4.0,19.775641025641026,2022
AMD1-1m,L,2022-03-23 10:13:00-04:00,2022-03-23 09:30:00-04:00,2022-03-23 10:13:00-04:00,209.5,1.1836158192090396,1,-298.0,-298.0,-0.1851363850388738,232.0,3.0,31.333333333333332,2022
AMD1-1m,S,2022-03-29 09:39:00-04:00,2022-03-29 09:31:00-04:00,2022-03-29 09:39:00-04:00,35.0,0.29411764705882354,-1,-323.0,-491.0,-0.033695419138140496,99.0,3.0,22.02013422818792,2022
AMD1-1m,L,2022-04-11 09:47:00-04:00,2022-04-11 09:32:00-04:00,2022-04-11 09:47:00-04:00,-163.5,-1.0186915887850467,1,-496.0,-717.0,-0.011919776129048626,101.0,2.0,17.975,2022
AMD1-1m,L,2022-04-13 09:32:00-04:00,2022-04-13 09:31:00-04:00,2022-04-13 09:32:00-04:00,264.5,2.9226519337016574,1,-33.0,-269.0,-0.14032900868701936,47.0,3.0,18.238372093023255,2022
AMD1-1m,S,2022-04-18 09:53:00-04:00,2022-04-18 09:30:00-04:00,2022-04-18 09:53:00-04:00,-178.0,-1.0171428571428571,-1,-171.0,-171.0,0.027717255089317133,96.0,5.0,30.166666666666668,2022
AMD1-1m,S,2022-04-21 10:05:00-04:00,2022-04-21 09:30:00-04:00,2022-04-21 10:05:00-04:00,274.0,1.5138121546961325,-1,-485.0,-485.0,-0.06000287922642125,124.0,3.0,31.066666666666666,2022
AMD1-1m,S,2022-04-27 10:02:00-04:00,2022-04-27 09:43:00-04:00,2022-04-27 10:02:00-04:00,89.0,0.3617886178861789,-1,-303.0,-1032.0,0.025805169600422118,788.0,7.0,18.176706827309236,2022
AMD1-1m,L,2022-05-02 09:39:00-04:00,2022-05-02 09:37:00-04:00,2022-05-02 09:39:00-04:00,340.5,2.5601503759398496,1,-100.0,-454.0,0.010509972251697723,175.0,2.0,28.544827586206896,2022
AMD1-1m,S,2022-05-10 09:34:00-04:00,2022-05-10 09:30:00-04:00,2022-05-10 09:34:00-04:00,402.0,2.8309859154929575,-1,-297.0,-297.0,0.052594928563089755,241.0,5.0,30.17924528301887,2022
AMD1-1m,L,2022-05-12 09:46:00-04:00,2022-05-12 09:33:00-04:00,2022-05-12 09:46:00-04:00,458.0,1.5317725752508362,1,-1139.0,-1138.0,0.007490042999693587,221.0,4.0,13.294372294372295,2022
AMD1-1m,L,2022-05-18 09:32:00-04:00,2022-05-18 09:30:00-04:00,2022-05-18 09:32:00-04:00,-57.5,-1.055045871559633,1,-504.0,-504.0,-0.06800712535433401,-43.0,3.0,33.833333333333336,2022
AMD1-1m,S,2022-05-19 09:45:00-04:00,2022-05-19 09:36:00-04:00,2022-05-19 09:45:00-04:00,-241.5,-1.0125786163522013,-1,-483.0,-538.0,0.023603885989901055,183.0,3.0,28.227272727272727,2022
AMD1-1m,L,2022-05-23 09:41:00-04:00,2022-05-23 09:30:00-04:00,2022-05-23 09:41:00-04:00,-185.5,-1.0164383561643835,1,351.0,351.0,0.07659095262142174,370.0,3.0,18.669642857142858,2022
AMD1-1m,S,2022-06-01 10:06:00-04:00,2022-06-01 09:30:00-04:00,2022-06-01 10:06:00-04:00,306.5,1.7564469914040115,-1,-185.0,-185.0,0.1591238613648223,237.0,4.0,27.18421052631579,2022
AMD1-1m,L,2022-06-02 09:42:00-04:00,2022-06-02 09:30:00-04:00,2022-06-02 09:42:00-04:00,254.0,1.4897360703812317,1,-138.0,-138.0,0.07390275593324133,549.0,10.0,15.221698113207546,2022
AMD1-1m,L,2022-06-03 09:31:00-04:00,2022-06-03 09:30:00-04:00,2022-06-03 09:31:00-04:00,-93.5,-1.0331491712707181,1,-343.0,-342.0,0.0829166965477588,-108.0,3.0,26.11049723756906,2022
AMD1-1m,S,2022-06-06 09:35:00-04:00,2022-06-06 09:30:00-04:00,2022-06-06 09:35:00-04:00,-102.0,-1.0303030303030303,-1,-560.0,-560.0,-0.05199044698840132,-119.0,2.0,34.91549295774648,2022
AMD1-1m,L,2022-06-07 09:34:00-04:00,2022-06-07 09:32:00-04:00,2022-06-07 09:34:00-04:00,264.5,1.9097472924187726,1,-75.0,-752.0,-0.11743658866413878,-114.0,3.0,34.936708860759495,2022
AMD1-1m,L,2022-06-09 09:33:00-04:00,2022-06-09 09:31:00-04:00,2022-06-09 09:33:00-04:00,-96.0,-1.032258064516129,1,0.0,8.0,-0.017011893070009585,185.0,4.0,18.865591397849464,2022
AMD1-1m,L,2022-06-10 09:44:00-04:00,2022-06-10 09:33:00-04:00,2022-06-10 09:44:00-04:00,-161.0,-1.018987341772152,1,-670.0,-464.0,-0.04472619093364086,205.0,2.0,12.55,2022
AMD1-1m,L,2022-06-16 09:45:00-04:00,2022-06-16 09:39:00-04:00,2022-06-16 09:45:00-04:00,-106.0,-1.029126213592233,1,85.0,-726.0,-0.011087593447728495,340.0,17.0,21.852941176470587,2022
AMD1-1m,S,2022-06-17 09:47:00-04:00,2022-06-17 09:42:00-04:00,2022-06-17 09:47:00-04:00,-80.0,-1.0389610389610389,-1,142.0,-349.0,0.05095603619679625,44.0,5.0,17.08843537414966,2022
AMD1-1m,S,2022-06-28 09:58:00-04:00,2022-06-28 09:33:00-04:00,2022-06-28 09:58:00-04:00,246.0,1.5327102803738317,-1,-145.0,-459.0,0.05842823330117812,280.0,10.0,16.322033898305083,2022
AMD1-1m,L,2022-06-30 10:59:00-04:00,2022-06-30 09:39:00-04:00,2022-06-30 10:59:00-04:00,244.5,0.8923357664233577,1,-521.0,-1864.0,0.008677392407004443,-38.0,2.0,29.82608695652174,2022
AMD1-1m,L,2022-07-05 09:48:00-04:00,2022-07-05 09:30:00-04:00,2022-07-05 09:48:00-04:00,201.0,1.2181818181818183,1,-166.0,-166.0,0.036220219709920315,108.0,4.0,44.396039603960396,2022
AMD1-1m,S,2022-07-12 09:49:00-04:00,2022-07-12 09:30:00-04:00,2022-07-12 09:49:00-04:00,30.0,0.13186813186813187,-1,-182.0,-182.0,0.02325239413202889,390.0,4.0,24.56737588652482,2022
AMD1-1m,L,2022-07-14 09:45:00-04:00,2022-07-14 09:33:00-04:00,2022-07-14 09:45:00-04:00,-132.5,-1.0231660231660231,1,-364.0,-334.0,0.006352065934867437,741.0,12.0,19.048672566371682,2022
AMD1-1m,S,2022-07-15 09:45:00-04:00,2022-07-15 09:30:00-04:00,2022-07-15 09:45:00-04:00,-179.5,-1.0169971671388103,-1,139.0,139.0,0.09082995531239993,478.0,3.0,20.602409638554217,2022
AMD1-1m,S,2022-07-19 09:34:00-04:00,2022-07-19 09:30:00-04:00,2022-07-19 09:34:00-04:00,-79.5,-1.0392156862745099,-1,-57.0,-57.0,-0.06097711468509718,90.0,6.0,24.24778761061947,2022
AMD1-1m,L,2022-07-25 09:42:00-04:00,2022-07-25 09:35:00-04:00,2022-07-25 09:42:00-04:00,-135.0,-1.0227272727272727,1,-338.0,-360.0,0.01053673913958535,323.0,4.0,26.028301886792452,2022
AMD1-1m,S,2022-07-28 09:38:00-04:00,2022-07-28 09:30:00-04:00,2022-07-28 09:38:00-04:00,218.5,1.7003891050583657,-1,-230.0,-230.0,0.002535949507145481,600.0,7.0,20.816326530612244,2022
AMD1-1m,L,2022-07-29 09:40:00-04:00,2022-07-29 09:30:00-04:00,2022-07-29 09:40:00-04:00,79.5,0.5,1,-32.0,-32.0,-0.021406135565282404,312.0,5.0,24.779661016949152,2022
AMD1-1m,L,2022-08-01 09:36:00-04:00,2022-08-01 09:31:00-04:00,2022-08-01 09:36:00-04:00,196.0,2.0631578947368423,1,-399.0,-438.0,-0.14835822222338427,364.0,13.0,30.735042735042736,2022
AMD1-1m,S,2022-08-08 10:27:00-04:00,2022-08-08 09:42:00-04:00,2022-08-08 10:27:00-04:00,172.5,1.1734693877551021,-1,-554.0,-783.0,0.04757477358221413,596.0,4.0,20.473372781065088,2022
AMD1-1m,L,2022-08-09 09:42:00-04:00,2022-08-09 09:31:00-04:00,2022-08-09 09:42:00-04:00,-91.5,-1.0338983050847457,1,-403.0,-319.0,-0.01482529738536678,317.0,2.0,44.36206896551724,2022
AMD1-1m,S,2022-08-12 09:48:00-04:00,2022-08-12 09:40:00-04:00,2022-08-12 09:48:00-04:00,-101.5,-1.0304568527918783,-1,-528.0,-933.0,-0.030508646413014127,389.0,6.0,24.00925925925926,2022
AMD1-1m,L,2022-08-17 09:44:00-04:00,2022-08-17 09:41:00-04:00,2022-08-17 09:44:00-04:00,-36.5,-1.0895522388059702,1,-143.0,-509.0,-0.03948438069676815,229.0,4.0,32.046875,2022
AMD1-1m,L,2022-08-22 09:43:00-04:00,2022-08-22 09:34:00-04:00,2022-08-22 09:43:00-04:00,-96.5,-1.032085561497326,1,-518.0,-1023.0,-0.009701124174364348,462.0,6.0,32.93023255813954,2022
AMD1-1m,L,2022-09-08 09:41:00-04:00,2022-09-08 09:30:00-04:00,2022-09-08 09:41:00-04:00,285.5,1.9826388888888888,1,-759.0,-759.0,-0.02388249354896666,305.0,4.0,14.93362831858407,2022
AMD1-1m,L,2022-09-13 09:39:00-04:00,2022-09-13 09:35:00-04:00,2022-09-13 09:39:00-04:00,-64.0,-1.0491803278688525,1,-466.0,-369.0,0.08372861050557562,5.0,1.0,13.464912280701755,2022
AMD1-1m,L,2022-09-15 09:34:00-04:00,2022-09-15 09:30:00-04:00,2022-09-15 09:34:00-04:00,-70.5,-1.0444444444444445,1,-17.0,-17.0,-0.004961023235305203,111.0,2.0,36.75308641975309,2022
AMD1-1m,L,2022-09-20 09:33:00-04:00,2022-09-20 09:31:00-04:00,2022-09-20 09:33:00-04:00,-65.5,-1.048,1,-5.0,109.0,0.007507798797410243,376.0,5.0,33.06024096385542,2022
AMD1-1m,S,2022-09-27 09:49:00-04:00,2022-09-27 09:34:00-04:00,2022-09-27 09:49:00-04:00,295.0,1.8495297805642634,-1,-212.0,162.0,0.03819797028947523,682.0,12.0,26.267441860465116,2022
AMD1-1m,L,2022-09-30 09:42:00-04:00,2022-09-30 09:37:00-04:00,2022-09-30 09:42:00-04:00,257.5,1.6612903225806452,1,-182.0,-655.0,-0.012550773656314908,225.0,7.0,20.639024390243904,2022
AMD1-1m,L,2022-10-13 09:34:00-04:00,2022-10-13 09:30:00-04:00,2022-10-13 09:34:00-04:00,987.0,8.8125,1,486.0,486.0,0.07563975891534819,356.0,4.0,34.46875,2022
AMD1-1m,S,2022-10-18 09:31:00-04:00,2022-10-18 09:30:00-04:00,2022-10-18 09:31:00-04:00,-48.5,-1.065934065934066,-1,-58.0,-58.0,-0.05404518540166484,487.0,2.0,47.838095238095235,2022
AMD1-1m,L,2022-10-26 09:32:00-04:00,2022-10-26 09:31:00-04:00,2022-10-26 09:32:00-04:00,158.0,1.4170403587443947,1,-20.0,-663.0,-0.08585193471716954,308.0,4.0,35.86754966887417,2022
AMD1-1m,L,2022-10-31 09:31:00-04:00,2022-10-31 09:30:00-04:00,2022-10-31 09:31:00-04:00,-72.0,-1.0434782608695652,1,99.0,99.0,0.03402231398455874,236.0,2.0,42.23076923076923,2022
AMD1-1m,S,2022-11-01 09:31:00-04:00,2022-11-01 09:30:00-04:00,2022-11-01 09:31:00-04:00,276.5,4.157894736842105,-1,-249.0,-249.0,-0.0989143583989093,132.0,2.0,37.12396694214876,2022
AMD1-1m,L,2022-11-02 09:37:00-04:00,2022-11-02 09:32:00-04:00,2022-11-02 09:37:00-04:00,-71.0,-1.0441176470588236,1,-176.0,-549.0,0.06058483407789085,42.0,1.0,35.22222222222222,2022
AMD1-1m,L,2022-11-03 09:33:00-04:00,2022-11-03 09:30:00-04:00,2022-11-03 09:33:00-04:00,-107.5,-1.0287081339712918,1,-481.0,-481.0,0.047728475954005006,822.0,4.0,25.03030303030303,2022
AMD1-1m,L,2022-11-09 09:45:00-05:00,2022-11-09 09:30:00-05:00,2022-11-09 09:45:00-05:00,-144.0,-1.0212765957446808,1,-242.0,-242.0,-0.06642560174795348,809.0,13.0,25.77857142857143,2022
AMD1-1m,S,2022-11-10 09:31:00-05:00,2022-11-10 09:30:00-05:00,2022-11-10 09:31:00-05:00,-100.0,-1.0309278350515463,-1,-257.0,-257.0,-8.752188047011361e-05,1050.0,4.0,38.78688524590164,2022
AMD1-1m,L,2022-11-11 09:45:00-05:00,2022-11-11 09:30:00-05:00,2022-11-11 09:45:00-05:00,260.5,1.7026143790849673,1,320.0,320.0,0.04529866875966943,654.0,12.0,30.65671641791045,2022
AMD1-1m,L,2022-11-16 09:34:00-05:00,2022-11-16 09:30:00-05:00,2022-11-16 09:34:00-05:00,-77.0,-1.0405405405405406,1,-209.0,-209.0,-0.03216925015064074,158.0,2.0,39.723076923076924,2022
AMD1-1m,L,2022-11-29 10:29:00-05:00,2022-11-29 09:30:00-05:00,2022-11-29 10:29:00-05:00,-132.5,-1.0231660231660231,1,-383.0,-383.0,-0.005230734455740155,149.0,4.0,37.3421052631579,2022
AMD1-1m,L,2022-12-05 09:31:00-05:00,2022-12-05 09:30:00-05:00,2022-12-05 09:31:00-05:00,-53.5,-1.0594059405940595,1,-74.0,-74.0,-0.08270366587735926,-91.0,1.0,34.56962025316456,2022
AMD1-1m,L,2022-12-21 09:37:00-05:00,2022-12-21 09:34:00-05:00,2022-12-21 09:37:00-05:00,107.0,1.927927927927928,1,-156.0,592.0,0.10601781331200374,77.0,2.0,38.229166666666664,2022
AMD1-1m,L,2022-12-23 09:42:00-05:00,2022-12-23 09:35:00-05:00,2022-12-23 09:42:00-05:00,-145.0,-1.0211267605633803,1,-500.0,-366.0,-0.028852858679205645,155.0,3.0,28.56291390728477,2022
AMD1-1m,L,2022-12-30 09:33:00-05:00,2022-12-30 09:30:00-05:00,2022-12-30 09:33:00-05:00,-109.5,-1.028169014084507,1,129.0,129.0,0.027263928052319853,415.0,2.0,22.669117647058822,2022
AMD1-1m,S,2023-01-03 09:44:00-05:00,2023-01-03 09:41:00-05:00,2023-01-03 09:44:00-05:00,369.0,4.146067415730337,-1,-216.0,-1804.0,-0.03712835889746847,416.0,5.0,18.314606741573034,2023
AMD1-1m,S,2023-01-11 09:31:00-05:00,2023-01-11 09:30:00-05:00,2023-01-11 09:31:00-05:00,-75.0,-1.0416666666666667,-1,-607.0,-606.0,-0.14236767540709655,149.0,4.0,33.35,2023
AMD1-1m,S,2023-01-17 09:33:00-05:00,2023-01-17 09:30:00-05:00,2023-01-17 09:33:00-05:00,-67.5,-1.0465116279069768,-1,-478.0,-478.0,-0.012178003105075691,158.0,5.0,23.584,2023
AMD1-1m,S,2023-01-18 09:32:00-05:00,2023-01-18 09:31:00-05:00,2023-01-18 09:32:00-05:00,-95.5,-1.0324324324324323,-1,-42.0,-282.0,-0.047165193230238045,582.0,6.0,29.163120567375888,2023
AMD1-1m,L,2023-01-25 09:41:00-05:00,2023-01-25 09:30:00-05:00,2023-01-25 09:41:00-05:00,-114.0,-1.027027027027027,1,-505.0,-505.0,-0.027774424761125002,-8.0,2.0,60.37735849056604,2023
AMD1-1m,S,2023-01-26 09:43:00-05:00,2023-01-26 09:30:00-05:00,2023-01-26 09:43:00-05:00,83.0,0.7186147186147186,-1,-657.0,-657.0,-0.03241790811025895,438.0,2.0,37.340425531914896,2023
AMD1-1m,S,2023-02-02 09:36:00-05:00,2023-02-02 09:30:00-05:00,2023-02-02 09:36:00-05:00,-113.0,-1.0272727272727273,-1,-281.0,-281.0,0.028682785164553703,540.0,4.0,20.503401360544217,2023
AMD1-1m,L,2023-02-08 09:42:00-05:00,2023-02-08 09:33:00-05:00,2023-02-08 09:42:00-05:00,-117.5,-1.0262008733624455,1,-129.0,-543.0,-0.055495915060387535,172.0,3.0,23.428571428571427,2023
AMD1-1m,S,2023-02-09 09:31:00-05:00,2023-02-09 09:30:00-05:00,2023-02-09 09:31:00-05:00,209.5,2.4647058823529413,-1,209.0,209.0,0.0944244737931764,261.0,3.0,40.22935779816514,2023
AMD1-1m,L,2023-02-14 09:39:00-05:00,2023-02-14 09:30:00-05:00,2023-02-14 09:39:00-05:00,-33.0,-0.18082191780821918,1,-361.0,-361.0,0.0411392461276112,455.0,4.0,19.53793103448276,2023
AMD1-1m,L,2023-02-16 09:39:00-05:00,2023-02-16 09:36:00-05:00,2023-02-16 09:39:00-05:00,189.0,1.7746478873239437,1,-404.0,386.0,0.059723033656622695,480.0,3.0,34.917647058823526,2023
AMD1-1m,L,2023-02-21 09:33:00-05:00,2023-02-21 09:32:00-05:00,2023-02-21 09:33:00-05:00,-56.0,-1.0566037735849056,1,272.0,679.0,0.10541985820503277,181.0,2.0,49.431372549019606,2023
AMD1-1m,S,2023-03-06 09:35:00-05:00,2023-03-06 09:33:00-05:00,2023-03-06 09:35:00-05:00,-53.0,-1.06,-1,-533.0,-843.0,-0.03463665080307137,441.0,5.0,40.27777777777778,2023
AMD1-1m,L,2023-03-16 09:40:00-04:00,2023-03-16 09:31:00-04:00,2023-03-16 09:40:00-04:00,188.5,1.668141592920354,1,-312.0,-271.0,-0.03363218666853101,26.0,2.0,28.972972972972972,2023
AMD1-1m,S,2023-03-21 09:48:00-04:00,2023-03-21 09:30:00-04:00,2023-03-21 09:48:00-04:00,-88.5,-1.0350877192982457,-1,-299.0,-299.0,0.06728173392713264,611.0,9.0,29.822429906542055,2023
AMD1-1m,S,2023-03-23 09:40:00-04:00,2023-03-23 09:30:00-04:00,2023-03-23 09:40:00-04:00,-81.5,-1.0382165605095541,-1,187.0,190.0,0.09917264466762314,291.0,4.0,29.085365853658537,2023
